HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spndng_Per_Dsg_Unt_2024,Avg_Spndng_Per_Clm_2024,Avg_Spndng_Per_Bene_2024,Outlier_Flag_2024,Avg_DY24_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24
Q4124,"Oasis ultra tri-layer wound matrix, per square centimeter",Oasis Ultra*,"Porcine Acell Submucosa,meshed*",103118.9,4660.5,314,124,22.12614526,328.4041401,831.6040323,1,124674.67,4270.5,237,107,29.19439644,526.0534599,1165.183832,1,126127.05,3186,181,119,39.58790019,696.8345304,1059.891177,1,24180.36,2562,166,133,9.438079625,145.6648193,181.8072181,0,8952.87,1025,112,94,8.734507317,79.93633929,95.24329787,0,8.81225,-0.07454613,-0.207346898
Q4132,"Grafix core and grafixpl core, per square centimeter","Grafix core and grafixpl core, per square centimeter",,105784.64,920,73,31,114.9833044,1449.104658,3412.407742,0,236374.76,2007,139,60,117.7751669,1700.537842,3939.579333,0,14611169.13,30245.8,1447,274,483.0809279,10097.55987,53325.43478,0,19785908.97,67223,4283,856,294.3324304,4619.637864,23114.37964,0,1452786.58,9679,520,173,150.0967641,2793.820346,8397.610289,0,129.281,-0.490043405,0.068892762
Q4133,"Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter","Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter",,20734774.96,152817.2,7387,1380,135.6835157,2806.927705,15025.19925,0,18737692.95,138856,7126,1458,134.9433438,2629.482592,12851.64126,0,17642291.82,133099.2,7008,1460,132.5499464,2517.450317,12083.76152,0,10691765.1,79791,4187,987,133.9971313,2553.56224,10832.58875,0,7766614.56,56843,3695,909,136.6327351,2101.925456,8544.130429,0,139.5425,0.019669106,0.001744389
Q4137,"Amnioexcel, amnioexcel plus or biodexcel, per square centimeter","Amnioexcel, amnioexcel plus or biodexcel, per square centimeter",,1520176.36,18710,840,225,81.2494046,1809.733762,6756.339378,0,1151817.92,13234,623,167,87.03475291,1848.824912,6897.113293,0,2187145.61,22493,835,208,97.23672298,2619.33606,10515.12313,0,1632618.43,16706,551,194,97.72647133,2963.009855,8415.558918,0,1416920.66,13570,431,162,104.4156713,3287.518933,8746.423827,0,107.71425,0.068448189,0.06472236
Q4151,"Amnioband or guardian, per square centimeter","Amnioband or guardian, per square centimeter",,2367367.2,17996,1246,274,131.5496333,1899.973676,8640.026277,0,1296955.33,10261.1,799,193,126.3953504,1623.223192,6719.975803,0,1258963.43,9683,731,187,130.0179108,1722.248194,6732.424759,0,436944.63,3425,319,93,127.5750745,1369.732382,4698.329355,0,147479.43,1104,111,37,133.5864402,1328.643514,3985.930541,0,137.54425,0.047120222,0.003848522
Q4154,"Biovance, per square centimeter","Biovance, per square centimeter",,335208.6,2891,182,57,115.9490142,1841.805495,5880.852632,0,166264.55,1517,135,36,109.6008899,1231.589259,4618.459722,0,308356.7,1229,90,32,250.9004882,3426.185556,9636.146875,1,368367.43,2656,179,64,138.6925565,2057.918603,5755.741094,0,232528.65,1577,145,74,147.45,1603.645862,3142.279054,0,151.00425,0.063142852,0.061926428
Q4158,"Kerecis omega3, per square centimeter","Kerecis omega3, per square centimeter",,11452438.79,80245.5,3529,667,142.7175205,3245.236268,17170.07315,0,20290293.15,113555,5248,1174,178.6825164,3866.290616,17283.04357,1,65398450.24,181746,9722,2204,359.8343306,6726.851496,29672.61808,0,36488536.91,110900.5,6332,1800,329.0204905,5762.561104,20271.40939,0,12772993.71,75006.2,5060,2009,170.2925053,2524.307057,6357.886366,0,81.46,-0.482425836,0.045152252
Q4159,"Affinity, per square centimeter","Affinity, per square centimeter",,112920629.1,135632,13294,3147,832.5515295,8494.104788,35881.99207,0,234391915.2,261481.1,25730,6093,896.4009836,9109.674125,38469.04895,0,70153528.53,137097.6,14066,3418,511.7050082,4987.45404,20524.73041,0,49695745.98,122110.5,12387,3014,406.9735689,4011.927503,16488.30325,0,15441292.68,49139.3,5314,1386,314.2350966,2905.775815,11140.90381,0,309.53275,-0.227873453,-0.216189835
Q4160,"Nushield, per square centimeter","Nushield, per square centimeter",,3712793.69,37976,2439,841,97.76684459,1522.260636,4414.736849,0,3954298.44,41093.5,2878,930,96.22685924,1373.974441,4251.933807,0,2403125.28,26128.1,1743,554,91.9747429,1378.729363,4337.771264,0,1518497.94,16310.8,1139,376,93.09769846,1333.185198,4038.558351,0,905260.11,9523,672,241,95.06039168,1347.113259,3756.266017,0,96.73475,0.021082081,-0.006993708
Q4161,"Bio-connekt wound matrix, per square centimeter","Bio-connekt wound matrix, per square centimeter",,90751.64,882,48,28,102.8930159,1890.659167,3241.13,0,,,,,,,,,,,,,,,,,392910.61,2971,235,96,132.2486065,1671.960043,4092.818854,0,19333839.07,11616,702,242,1664.414521,27541.0813,79891.89698,0,997.095,11.5854976,1.005482607
Q4163,"Woundex, bioskin, per square centimeter","Woundex, bioskin, per square centimeter",,9405388.41,41645,2097,478,225.8467622,4485.163763,19676.54479,1,2615532.31,12280,548,191,212.9912305,4772.869179,13693.88644,0,304459.4,2090,179,46,145.6743541,1700.890503,6618.682609,0,39507.03,258,33,,153.1280233,1197.182727,,0,16135.47,97,12,,166.3450516,1344.6225,,1,175.28425,0.086313583,-0.073599023
Q4164,"Helicoll, per square centimeter","Helicoll, per square centimeter",,,,,,,,,,,,,,,,,,5580090.6,7850,133,64,710.8395669,41955.56842,87188.91563,0,51293291.5,40293,2090,548,1273.007508,24542.24474,93600.8969,0,637329040.6,418832,16135,2421,1521.681821,39499.78559,263250.3265,0,1523.778,0.195343949,0.463107139
Q4166,"Cytal, per square centimeter","Cytal, per square centimeter",,9326.89,727,39,22,12.82928473,239.1510256,423.9495455,0,8998.43,395,19,11,22.78083544,473.601579,818.0390909,1,4881.4,761,17,,6.414454665,287.1411765,,1,37399.07,1284.5,52,28,29.11566368,719.2128846,1335.681071,1,92998.19,5264,222,71,17.66682941,418.9107658,1309.833662,0,19.12725,-0.393219073,0.083275804
Q4170,"Cygnus, per square centimeter","Cygnus, per square centimeter",,363683.73,3037,107,52,119.7509812,3398.913365,6993.917885,0,34506.48,146,22,13,236.3457534,1568.476364,2654.344615,1,233837.42,1089,94,25,214.7267401,2487.632128,9353.4968,0,,,,,,,,,26476.83,472,27,14,56.09497881,980.6233333,1891.202143,0,71.904,,-0.172703424
Q4173,"Palingen or palingen xplus, per square centimeter","Palingen or palingen xplus, per square centimeter",,17253337.3,67355,3232,523,256.1552565,5338.285056,32989.17266,1,30725355.73,87923,4339,983,349.457545,7081.206667,31256.71997,0,59168074.61,131041,7978,1556,451.5233752,7416.404439,38025.75489,0,46350376.93,91030,3623,832,509.1769409,12793.36929,55709.58766,0,5702681.37,14996,705,189,380.280166,8088.909745,30172.9173,0,380.83225,-0.253147314,0.103824682
Q4180,"Revita, per square centimeter","Revita, per square centimeter",,7305131.2,37273,2063,677,195.9898908,3541.023364,10790.4449,0,33316387.35,127662,7561,2286,260.9734091,4406.346694,14574.0977,0,41509276.34,145814.5,7698,2690,284.6718011,5392.215685,15430.95775,0,22961175.58,48581,2951,1213,472.6369482,7780.811786,18929.24615,0,25294564,50641,3232,1394,499.4878458,7826.288366,18145.31133,0,408.9165,0.056810831,0.263492922
Q4186,"Epifix, per square centimeter","Epifix, per square centimeter",,59551301.21,373339.9,28532,6383,159.5096083,2087.175845,9329.672757,0,55200909.93,355696,25407,5717,155.1912586,2172.665404,9655.572841,0,53951093.65,351456.4,26507,6127,153.5072164,2035.352686,8805.466566,0,58952651.38,398149.2,27538,6488,148.0667332,2140.774616,9086.413591,0,26377138.48,174235,14065,4014,151.3882887,1875.374225,6571.285122,0,154.55225,0.022432827,-0.01297908
Q4187,"Epicord, per square centimeter","Epicord, per square centimeter",,2330795.28,8937,1229,371,260.8028735,1896.49738,6282.467062,0,3526527.61,13612,1836,454,259.0749052,1920.766672,7767.68196,1,2220664.23,9931,1285,383,223.6093274,1728.14337,5798.07893,0,2932723.07,12583,1445,482,233.0702591,2029.566138,6084.487697,0,1437687.92,5984.4,667,290,240.2392755,2155.454153,4957.544552,0,245.88225,0.030759036,-0.020323006
Q4188,"Amnioarmor, per square centimeter","Amnioarmor, per square centimeter",,516301.38,1054,84,31,489.8495066,6146.445,16654.88323,0,9620641.6,18519,945,212,519.5011394,10180.57312,45380.38491,0,30937623.57,45801,3467,865,675.479216,8923.456467,35766.03881,0,81811720.09,87146,8224,1533,938.7891595,9947.923163,53367.07116,0,9330194.4,11437,1278,366,815.7903646,7300.621596,25492.33443,0,634.4993333,-0.13101855,0.136001681
Q4190,"Artacent ac, per square centimeter","Artacent ac, per square centimeter",,,,,,,,,,,,,,,,,,5744481.25,7890,644,201,728.0711344,8920.001941,28579.50871,0,31330200.01,55085,3782,921,568.7610059,8284.029617,34017.58959,0,6449228.12,18517,1110,388,348.286878,5810.115423,16621.72196,0,328.64475,-0.387639317,-0.308357535
Q4191,"Restorigin, per square centimeter","Restorigin, per square centimeter",,,,,,,,,,,,,,,,,,3851167.8,7973,314,65,483.0261884,12264.86561,59248.73539,0,2418680.48,3272,223,43,739.2055257,10846.10081,56248.38326,0,731657089,493813.6,29741,5256,1481.646291,24600.9579,139204.1646,0,1447.96275,1.004376645,0.751406392
Q4193,"Coll-e-derm, per square centimeter","Coll-e-derm, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31560894.65,15546,748,176,2030.161755,42193.70943,179323.2651,0,2067,,
Q4194,"Novachor, per square centimeter","Novachor, per square centimeter",,,,,,,,,,315517.1,298,39,23,1058.782215,8090.182051,13718.13478,0,30270932.24,29194,5033,1388,1036.888821,6014.490809,21809.02899,0,78896454.13,78256.5,13415,3430,1008.177648,5881.211639,23001.88167,0,55282338.58,56898,10141,3013,971.6042494,5451.369547,18347.93846,0,860.97,-0.03627674,-0.028235739
Q4196,"Puraply am, per square centimeter","Puraply am, per square centimeter",,62200172.92,635647.5,26627,7134,97.85324873,2335.981257,8718.835565,1,35024437.35,325493.6,13261,3691,107.6040738,2641.1611,9489.145855,0,25920310.37,239849,13261,3889,108.0692868,1954.62713,6665.032237,0,17722138.57,169372.4,9892,3162,104.6341586,1791.562735,5604.724405,0,9941689.21,97408,5290,1950,102.0623482,1879.336335,5098.302159,0,104.25725,-0.024579072,0.01058437
Q4197,"Puraply xt, per square centimeter","Puraply xt, per square centimeter",,45591044.51,178980,5546,1589,254.7270338,8220.527319,28691.65797,0,131736723.2,500938,17139,4325,262.9800957,7686.371619,30459.35796,0,179023961.4,685342.5,25406,6104,261.2182396,7046.522924,29328.95829,0,67473594.39,420100.4,15685,4491,160.6130211,4301.791163,15024.18045,0,28554053.64,264515.1,10115,3138,107.9486715,2822.941536,9099.44348,0,108.61825,-0.32789589,-0.193163446
Q4199,"Cygnus matrix, per square centimeter","Cygnus matrix, per square centimeter",,,,,,,,,,,,,,,,,,2740047.14,6827,335,82,401.3544954,8179.245194,33415.20902,0,1931101.61,6202,407,122,311.3675605,4744.721401,15828.70172,0,274301.34,885,105,28,309.945017,2612.393714,9796.476429,0,312.89525,-0.004568695,-0.121223846
Q4201,"Matrion, per square centimeter","Matrion, per square centimeter",,,,,,,,,,262834.18,1185,175,39,221.8009958,1501.9096,6739.337949,1,925370.64,3287,304,75,281.5243809,3043.982368,12338.2752,0,135267.26,932,119,43,145.1365451,1136.699664,3145.750233,0,100819.11,976,110,34,103.2982684,916.5373636,2965.267941,0,97.914,-0.288268379,-0.224866482
Q4204,"Xwrap, per square centimeter","Xwrap, per square centimeter",,2786216.55,7949,427,116,350.5115801,6525.097307,24019.10819,0,2596120,5707,347,96,454.9009988,7481.613833,27042.91667,1,9632362.24,6691,663,173,1439.599797,14528.44983,55678.39445,0,32234387.42,22694.2,1489,365,1420.379983,21648.34615,88313.39019,0,164112934.6,58447,4132,928,2807.893212,39717.55434,176845.8346,0,2989.2,0.97686059,0.682362402
Q4205,"Membrane graft or membrane wrap, per square centimeter","Membrane graft or membrane wrap, per square centimeter",,2348892.04,6461,278,93,363.549302,8449.251942,25256.90366,0,22246219.46,64125,3134,788,346.9196017,7098.346988,28231.24297,0,12611548.47,36192,2047,571,348.4623251,6160.990948,22086.7749,0,339371274.5,238289.1,12977,3176,1424.199741,26151.75114,106854.9353,0,1442222387,1107240.1,59317,10459,1302.538073,24313.812,137892.9522,0,1332.745,-0.085424582,0.375804666
Q4217,"Woundfix, biowound, woundfix plus, biowound plus, woundfix xplus or biowound xplus, per square centimeter","Woundfix, biowound, woundfix plus, biowound plus, woundfix xplus or biowound xplus, per square centimeter",,14973.18,29,20,,516.3165517,748.659,,1,38519587.47,94909,2731,657,405.8581111,14104.57249,58629.50909,0,154896552.3,256670,9779,2208,603.4852235,15839.71289,70152.42406,1,420203627.4,329558.9,14865,2511,1275.048641,28267.98705,167345.1324,0,9055794.39,13442,442,128,673.6939734,20488.2226,70748.39367,1,562.9785,-0.471632727,0.068775904
Q4221,"Amniowrap2, per square centimeter","Amniowrap2, per square centimeter",,,,,,,,,,1844907,2370,163,60,778.4417722,11318.44785,30748.45,0,2740593.36,2483,175,68,1103.742795,15660.53349,40302.84353,0,26887724.76,19324,1351,373,1391.416102,19902.09087,72085.05298,0,184217168.5,104926,6098,1010,1755.686565,30209.44055,182393.2361,0,1815.25,0.261798366,0.311415415
Q4222,"Progenamatrix, per square centimeter","Progenamatrix, per square centimeter",,,,,,,,,,184324.96,1033,64,14,178.4365537,2880.0775,13166.06857,0,735267.51,4046,312,59,181.7270168,2356.626635,12462.16119,0,1369530.68,11749,623,146,116.565723,2198.283596,9380.347123,0,658451.55,6463,326,93,101.8801718,2019.790031,7080.124194,0,115.605,-0.12598516,-0.170400247
Q4225,"Amniobind or dermabind tl, per square centimeter","Amniobind or dermabind tl, per square centimeter",,,,,,,,,,,,,,,,,,644141.41,557,44,14,1156.447774,14639.5775,46010.10071,1,2789278.31,1922,102,24,1451.237414,27345.86578,116219.9296,0,23969829.75,16224,512,104,1477.430335,46816.07373,230479.1322,0,1537,0.018048681,0.130291583
Q4227,"Amniocore, per square centimeter","Amniocore, per square centimeter",,,,,,,,,,381635.82,831,47,17,459.2488809,8119.911064,22449.16588,0,18098852.52,39662.1,1751,365,456.326128,10336.29499,49585.89732,0,25139721.61,100354.8,3105,629,250.5084123,8096.528699,39967.76091,1,5501051.14,13747,502,137,400.163755,10958.2692,40153.65796,0,724.5956667,0.597406456,-0.044868399
Q4229,"Cogenex amniotic membrane, per square centimeter","Cogenex amniotic membrane, per square centimeter",,,,,,,,,,,,,,,,,,4365223.64,11581,887,312,376.9297677,4921.334431,13991.10141,0,20967189.07,93514.6,5346,2087,224.2130006,3922.033122,10046.56879,0,54466113.66,62994.2,4733,1947,864.6210867,11507.73583,27974.37784,0,646.2956667,2.856248675,0.514546784
Q4232,"Corplex, per square centimeter","Corplex, per square centimeter",,134840.96,370,39,16,364.435027,3457.460513,8427.56,0,3514148.88,7971,1093,379,440.866752,3215.140787,9272.160633,0,7987638.82,15032,1830,448,531.3756533,4364.829956,17829.55094,1,3512496.91,12302,1221,320,285.5224281,2876.737846,10976.55284,0,89867.06,528,42,27,170.2027652,2139.691905,3328.40963,0,176.5075,-0.403890033,-0.173321534
Q4234,"Xcellerate, per square centimeter","Xcellerate, per square centimeter",,393040,1196,92,17,328.6287625,4272.173913,23120,0,2056148.12,5863,428,121,350.69898,4804.084393,16992.95967,0,13599334.29,21488,1836,537,632.8804119,7407.04482,25324.64486,1,41728876.84,51706,4640,1155,807.0412881,8993.292422,36128.8977,0,5582820.63,9002,819,219,620.1755865,6816.630806,25492.33164,0,544.5143333,-0.231544165,0.172066555
Q4236,"Carepatch, per square centimeter","Carepatch, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,481649188.4,398934,20735,3489,1207.340534,23228.80099,138047.9187,0,90134199.68,116019,5209,939,776.8917133,17303.55148,95989.56302,0,691.28,-0.356526438,-0.356526438
Q4238,"Derm-maxx, per square centimeter","Derm-maxx, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,3703441.44,2142,73,31,1728.964258,50732.07452,119465.8529,0,204486907.9,177944,7276,1150,1149.164388,28104.3029,177814.7025,0,1187.40325,-0.335345203,-0.335345203
Q4239,"Amnio-maxx or amnio-maxx lite, per square centimeter","Amnio-maxx or amnio-maxx lite, per square centimeter",,,,,,,,,,206043,313,36,,658.2843451,5723.416667,,0,214639.84,144,23,,1490.554444,9332.166957,,1,376084.8,408,16,14,921.7764706,23505.3,26863.2,1,231657755.9,97017,8091,1858,2387.805807,28631.53577,124681.2465,0,1639.459,1.590439095,0.536485593
Q4248,"Dermacyte amniotic membrane allograft, per square centimeter","Dermacyte amniotic membrane allograft, per square centimeter",,1879735,4133,170,67,454.8112751,11057.26471,28055.74627,0,2630310.3,6046,296,81,435.0496692,8886.183446,32472.96667,0,29882967.01,28257,2183,485,1057.542096,13688.94503,61614.36497,1,73828746.81,71864,5039,1134,1027.339792,14651.46791,65104.715,0,30427218.04,28592,2830,795,1064.186417,10751.66715,38273.23024,0,1094.36975,0.035866055,0.236791871
Q4252,"Vendaje, per square centimeter","Vendaje, per square centimeter",,,,,,,,,,737000,626,43,19,1177.316294,17139.53488,38789.47368,0,30971198.27,28321,1893,490,1093.577143,16360.9077,63206.52708,1,58513.15,356,23,15,164.3627809,2544.05,3900.876667,1,117413.76,586,42,13,200.3647782,2795.565714,9031.827692,0,198.852,0.21903984,-0.445830344
Q4253,"Zenith amniotic membrane, per square centimeter","Zenith amniotic membrane, per square centimeter",,,,,,,,,,1738542.55,2973,151,58,584.7771779,11513.52682,29974.87155,0,468155263.5,521699.6,22332,4090,897.3655788,20963.42753,114463.3896,0,332627601.4,414382.5,15242,3474,802.7066815,21823.09418,95747.72638,0,5951013.75,22975,655,120,259.0212731,9085.517176,49591.78125,0,278.33,-0.677315165,-0.237719156
Q4256,"Mlg-complete, per square centimeter","Mlg-complete, per square centimeter",,,,,,,,,,,,,,,,,,152795.55,256,11,,596.8576172,13890.50455,,1,4784921.59,3986,256,70,1200.431909,18691.09996,68356.02271,1,19239283.21,15365,891,142,1252.1499,21592.91045,135487.9099,0,1016.8205,0.043082819,0.448414258
Q4257,"Relese, per square centimeter","Relese, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,17783115.18,26547,1772,686,669.8728738,10035.61805,25922.90843,0,25416817.63,27675,2073,744,918.4035277,12260.88646,34162.38929,0,544.944,0.371011671,0.371011671
Q4259,"Celera dual layer or celera dual membrane, per square centimeter","Celera dual layer or celera dual membrane, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,27620302.63,28298,1740,412,976.051404,15873.73714,67039.56949,0,21081649.6,17329,1228,352,1216.553154,17167.4671,59891.05,0,1210.484,0.24640275,0.24640275
Q4262,"Dual layer impax membrane, per square centimeter","Dual layer impax membrane, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,1411271027,1198110.8,35828,5064,1177.913617,39390.17044,278687.0116,0,318193133.4,290967,9103,1678,1093.571207,34954.75485,189626.4204,0,705.70625,-0.071603222,-0.071603222
Q4263,"Surgraft tl, per square centimeter","Surgraft tl, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,3607896.73,3640,253,60,991.1804203,14260.46138,60131.61217,0,13088117.31,13716,507,142,954.2226094,25814.82704,92169.84021,0,779.84425,-0.037286664,-0.037286664
Q4265,"Neostim tl, per square centimeter","Neostim tl, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274164180.8,132217.9,6915,1202,2073.578395,39647.74849,228090.0007,0,2114.7,,
Q4266,"Neostim membrane, per square centimeter","Neostim membrane, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25528423.77,16887,1019,174,1511.720481,25052.42765,146715.0791,0,1563.6755,,
Q4267,"Neostim dl, per square centimeter","Neostim dl, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,989925.9,1247,69,32,793.8459503,14346.75217,30935.18438,0,43836592.28,53835,1922,341,814.276814,22807.80035,128553.0565,0,714.67,0.02573656,0.02573656
Q4268,"Surgraft ft, per square centimeter","Surgraft ft, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,1715415.87,1650,56,15,1039.645982,30632.42625,114361.058,0,46038605.7,40559.3,2009,291,1135.093695,22916.18004,158208.267,0,1064.402,0.091807899,0.091807899
Q4271,"Complete ft, per square centimeter","Complete ft, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,6191514.96,3813,88,17,1623.790968,70358.12455,364206.7624,0,1168304316,713832.9,35666,5091,1636.663589,32756.80804,229484.2498,0,1696.466667,0.007927511,0.007927511
Q4276,"Orion, per square centimeter","Orion, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,82759629.3,58776,1957,434,1408.051404,42289.02877,190690.3901,0,235011956.6,176597.3,6760,984,1330.778877,34765.08234,238833.2892,0,901.801,-0.054879052,-0.054879052
Q4278,"Epieffect, per square centimeter","Epieffect, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,9034258.79,17523,1126,353,515.5657587,8023.320417,25592.80111,0,72621239.68,178417,10429,2385,407.0309426,6963.39435,30449.1571,0,412.964,-0.210515951,-0.210515951
Q4279,"Vendaje ac, per square centimeter","Vendaje ac, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14522354.65,6812,297,63,2131.878252,48896.817,230513.5659,1,2385,,
Q4280,"Xcell amnio matrix, per square centimeter","Xcell amnio matrix, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26792574.39,13731,807,211,1951.247134,33200.2161,126979.0256,0,2385,,
